position_id,portfolio_id,asset_id,region,exposure_value,return_rate,trade_date
3104,38,17,Asia,127859.27,0.06,06-10-2024
3105,50,27,US,185117.13,0.1,06-06-2024
3106,6,47,Europe,498119.41,0.05,27-03-2025
3107,19,2,LATAM,52427.4,0.1,01-01-2025
3108,44,63,MENA,585402.86,0.06,01-07-2024
3109,11,62,Europe,7535.59,0.06,09-08-2024
3110,2,100,LATAM,340616.17,0.11,05-02-2024
3111,47,19,Europe,2221235.57,0.09,29-06-2025
3112,44,17,Europe,7561770.77,0.09,09-08-2024
3113,44,69,Asia,925761.13,0.07,28-03-2025
3114,9,39,US,1356887.68,0.08,18-02-2024
3115,21,82,MENA,755595.63,0.06,12-10-2025
3116,24,71,LATAM,236783.41,0.03,19-06-2025
3117,34,81,Europe,1319646.91,0.06,15-04-2024
3118,22,39,MENA,56017.76,0.09,03-02-2025
3119,3,36,Europe,604105.61,0.09,11-11-2024
3120,12,40,US,495025.13,0.12,30-03-2025
3121,28,45,MENA,118375.2,0.04,23-02-2024
3122,30,4,LATAM,99580.34,0.11,04-09-2025
3123,26,25,Europe,77689.56,0.09,05-01-2024
3124,48,69,US,2616479.97,0.11,19-02-2024
3125,21,30,MENA,52137.02,0.09,21-01-2025
3126,28,76,Europe,1138327.8,0.11,25-07-2024
3127,26,68,Europe,60127.38,0.08,12-09-2024
3128,33,88,LATAM,32531.91,0.09,18-01-2025
3129,21,29,US,77132.14,0.09,01-09-2024
3130,35,73,Asia,1511067.74,0.06,23-07-2024
3131,34,68,Europe,163250.91,0.12,03-04-2024
3132,41,51,MENA,112653.46,0.07,17-01-2024
3133,47,24,LATAM,252972.4,0.14,07-03-2025
3134,18,14,LATAM,251440.81,0.07,29-01-2024
3135,11,69,Europe,10955.59,0.06,15-01-2024
3136,23,18,Europe,414553.88,0.11,11-12-2024
3137,48,42,Europe,27268.34,0.11,15-07-2024
3138,22,57,Asia,295875.58,0.07,05-03-2024
3139,17,83,Europe,219099.41,0.05,13-08-2024
3140,5,12,US,60935.69,0.06,08-04-2024
3141,44,82,MENA,125159.18,0.06,20-06-2024
3142,11,17,Europe,23716.72,0.07,20-06-2024
3143,30,30,Asia,185878.1,0.14,15-02-2024
3144,15,88,MENA,10746.98,0.05,01-03-2025
3145,27,75,LATAM,186555.14,0.09,08-06-2025
3146,35,99,Europe,3144832.07,0.09,20-04-2024
3147,33,23,MENA,105645.46,0.07,30-11-2024
3148,20,81,LATAM,209997.03,0.05,26-11-2024
3149,16,1,Asia,17199.24,0.07,29-07-2025
3150,34,79,US,693871.97,0.07,03-10-2025
3151,2,32,Europe,2232929.28,0.09,13-07-2024
3152,35,9,US,439461.2,0.1,01-10-2025
3153,40,15,Asia,444595.84,0.06,31-07-2024
3154,28,28,MENA,1867258.88,0.1,08-07-2025
3155,47,24,MENA,180164.19,0.1,08-02-2025
3156,39,60,Asia,839472.91,0.05,14-03-2025
3157,6,35,Asia,71070.82,0.06,03-05-2024
3158,9,86,Europe,489191.63,0.12,25-08-2024
3159,20,27,LATAM,139185.35,0.12,06-08-2024
3160,1,83,US,281052.41,0.1,18-04-2024
3161,8,76,US,727316.26,0.05,31-12-2024
3162,23,20,MENA,915070.82,0.11,27-11-2024
3163,3,65,MENA,342821.25,0.08,26-06-2024
3164,4,85,Europe,302391.3,0.12,16-01-2024
3165,25,49,Asia,1041812.24,0.08,15-02-2025
3166,47,1,US,351946.49,0.12,19-11-2024
3167,38,10,Europe,367330.5,0.1,13-01-2024
3168,15,47,MENA,130309.62,0.07,02-02-2025
3169,21,59,MENA,1931505.75,0.16,05-08-2024
3170,35,96,US,398172.05,0.07,14-04-2025
3171,46,62,MENA,312154.45,0.05,13-08-2024
3172,14,86,MENA,132620.09,0.06,08-03-2024
3173,36,18,LATAM,443866.16,0.14,12-10-2024
3174,12,46,Asia,189253.4,0.12,30-09-2025
3175,17,32,MENA,86774.25,0.1,12-01-2025
3176,39,27,LATAM,426718.52,0.09,14-02-2024
3177,9,92,Europe,3381087.81,0.07,09-03-2024
3178,35,18,MENA,714832.73,0.05,11-08-2024
3179,13,39,Europe,502328.81,0.09,24-02-2025
3180,15,49,MENA,23091.35,0.12,04-11-2024
3181,18,93,US,75646.83,0.06,05-09-2025
3182,33,82,LATAM,78288.01,0.1,26-05-2025
3183,6,44,LATAM,169512.21,0.09,14-04-2024
3184,27,72,US,236763.66,0.06,03-07-2025
3185,23,54,Asia,176292.93,0.09,05-08-2025
3186,27,95,LATAM,43213.97,0.1,24-06-2024
3187,34,34,Europe,837031.42,0.07,14-09-2024
3188,46,71,LATAM,49244.15,0.11,07-04-2024
3189,38,36,Asia,39882.94,0.09,06-09-2025
3190,14,18,Europe,24290.46,0.06,28-11-2024
3191,36,38,Europe,93608.76,0.09,08-10-2025
3192,8,59,US,59234.9,0.08,01-02-2025
3193,35,9,MENA,1446391.44,0.09,16-05-2024
3194,19,73,US,119343.46,0.1,06-12-2024
3195,30,72,MENA,83684.65,0.06,28-06-2024
3196,14,51,US,21556.82,0.08,12-10-2025
3197,20,35,MENA,96295.53,0.07,21-11-2024
3198,49,82,LATAM,240848.74,0.09,08-05-2025
3199,25,5,Europe,84571.29,0.08,10-03-2024
3200,40,14,MENA,520127.96,0.1,09-12-2024
3201,24,92,LATAM,152915.87,0.07,19-01-2024
3202,14,30,Asia,288980.13,0.07,15-09-2025
3203,26,4,US,1191949.58,0.05,22-08-2025
3204,38,39,Asia,175627.39,0.09,04-04-2025
3205,23,84,LATAM,2368019.8,0.1,26-01-2025
3206,22,64,Asia,49033.26,0.09,07-06-2025
3207,48,25,Asia,2182052.69,0.08,26-08-2024
3208,19,28,LATAM,170958.3,0.06,30-05-2025
3209,46,76,Europe,191138.29,0.08,24-08-2025
3210,3,66,MENA,2210876.01,0.07,14-01-2024
3211,42,78,US,69557.92,0.07,26-08-2024
3212,19,22,MENA,308232.29,0.09,22-01-2024
3213,9,31,US,106189.18,0.08,23-09-2025
3214,28,23,MENA,159761.37,0.12,07-05-2024
3215,20,48,Asia,55114.55,0.07,12-11-2024
3216,45,20,Europe,173577.2,0.06,30-08-2024
3217,7,38,Asia,16434.81,0.09,14-03-2025
3218,14,55,Europe,2430510.42,0.05,06-09-2024
3219,9,68,LATAM,212117.55,0.1,26-09-2025
3220,19,79,US,71217.72,0.1,22-03-2024
3221,47,88,US,101279.68,0.06,02-03-2024
3222,14,89,LATAM,180824.51,0.09,20-05-2024
3223,38,1,MENA,409634.41,0.06,18-01-2025
3224,36,7,LATAM,799188.75,0.03,25-05-2025
3225,40,57,LATAM,168907.97,0.08,30-10-2024
3226,17,95,Europe,393295.91,0.12,25-07-2024
3227,30,12,LATAM,11238,0.11,04-06-2024
3228,9,5,US,540942.25,0.03,19-01-2025
3229,33,50,Asia,75309.9,0.07,28-07-2024
3230,25,42,Europe,3202525.47,0.1,08-02-2024
3231,14,12,Europe,29816.42,0.08,31-08-2024
3232,11,18,MENA,195751.87,0.03,04-09-2025
3233,35,66,Asia,867136.43,0.1,30-03-2025
3234,41,74,Europe,155136.65,0.11,02-12-2024
3235,14,79,LATAM,36685.29,0.08,17-05-2024
3236,30,94,Europe,39243.94,0.12,11-10-2024
3237,41,17,Europe,76076.5,0.06,21-11-2024
3238,4,68,Europe,184057.72,0.08,10-02-2024
3239,4,71,MENA,352365.39,0.08,17-06-2025
3240,28,62,Europe,582163.75,0.05,28-02-2025
3241,8,41,Europe,126158.49,0.08,22-10-2024
3242,2,95,MENA,232687.1,0.09,25-01-2024
3243,41,34,Asia,144168.61,0.05,22-08-2024
3244,46,70,US,369711.73,0.1,05-12-2024
3245,22,45,MENA,43241.67,0.03,16-12-2024
3246,41,58,MENA,59667.79,0.09,05-09-2024
3247,16,51,Europe,410558.87,0.09,29-07-2024
3248,29,34,Europe,313765.18,0.08,06-07-2025
3249,49,44,US,981520.24,0.09,25-02-2024
3250,48,15,Europe,393386.71,0.06,11-09-2024
3251,30,78,LATAM,173906.94,0.09,15-08-2024
3252,12,70,Europe,910970.72,0.11,14-09-2025
3253,35,50,Europe,240357.94,0.09,25-01-2025
3254,11,32,LATAM,47937.55,0.09,17-06-2025
3255,46,67,US,943988.84,0.11,25-11-2024
3256,50,3,LATAM,47983.59,0.1,06-07-2024
3257,21,86,MENA,176706.58,0.1,28-03-2025
3258,21,86,LATAM,12072.16,0.06,06-10-2025
3259,5,74,Asia,172571.15,0.08,07-01-2024
3260,48,51,MENA,158372.07,0.13,07-03-2024
3261,20,67,Europe,78397.96,0.06,18-05-2025
3262,37,76,MENA,270179.14,0.12,12-03-2024
3263,3,93,US,1535113.94,0.07,16-07-2024
3264,44,48,US,1444938.85,0.05,23-02-2024
3265,33,17,LATAM,50140.32,0.08,11-10-2025
3266,9,7,MENA,1268592.92,0.03,24-05-2024
3267,9,13,Europe,1715749.4,0.09,28-07-2024
3268,4,66,US,472183.8,0.09,08-05-2024
3269,35,4,Europe,1096186.46,0.07,03-04-2024
3270,17,10,Asia,161573.7,0.13,26-06-2024
3271,34,88,US,1645100.3,0.08,29-08-2025
3272,24,17,LATAM,203528.77,0.08,16-07-2025
3273,32,52,Asia,37882.87,0.08,28-07-2024
3274,1,6,MENA,1734627.75,0.07,29-08-2024
3275,8,83,Europe,645962.28,0.07,03-06-2025
3276,45,69,US,305360.15,0.09,21-03-2024
3277,23,96,Asia,403384.09,0.09,12-03-2025
3278,47,74,Asia,169534.1,0.07,23-04-2025
3279,40,9,US,371014.74,0.09,14-11-2024
3280,12,91,MENA,1361109.78,0.07,17-06-2024
3281,12,77,MENA,435773.74,0.09,21-07-2024
3282,46,83,LATAM,1570421.53,0.09,07-09-2024
3283,47,21,MENA,31978.57,0.09,10-03-2025
3284,15,24,LATAM,233728.59,0.05,29-06-2024
3285,41,4,Asia,554504.68,0.11,12-09-2025
3286,19,24,US,270193.97,0.06,11-09-2024
3287,26,59,MENA,678787.1,0.06,06-11-2024
3288,29,99,LATAM,635852.59,0.11,19-10-2024
3289,22,3,Asia,118761.11,0.06,13-08-2025
3290,40,68,MENA,72850.47,0.09,04-04-2025
3291,21,40,Europe,822343.3,0.09,12-10-2025
3292,38,48,Asia,118205.96,0.11,25-07-2024
3293,20,54,MENA,114744.04,0.08,05-10-2024
3294,29,35,Asia,484690.53,0.07,07-05-2025
3295,4,95,US,1300720.7,0.09,22-03-2024
3296,7,56,US,99426.34,0.1,03-01-2025
3297,28,89,US,381921.87,0.07,11-02-2025
3298,28,40,Europe,361982.5,0.1,21-01-2025
3299,4,77,US,199798.99,0.05,20-06-2024
3300,22,68,Europe,490510.68,0.06,27-04-2025
3301,12,46,US,957009.72,0.11,27-03-2025
3302,45,78,Asia,1361345.81,0.07,08-03-2025
3303,3,13,MENA,396471.26,0.08,01-06-2025
3304,22,27,MENA,329432.42,0.1,16-09-2025
3305,44,6,US,203093.76,0.07,19-03-2025
3306,2,17,MENA,2239242.43,0.1,08-06-2024
3307,24,36,US,397042.94,0.06,08-05-2025
3308,34,99,US,2053417.88,0.05,21-01-2024
3309,27,81,LATAM,101441.14,0.1,25-01-2025
3310,41,2,LATAM,61935.87,0.08,13-03-2025
3311,1,77,LATAM,65880.13,0.09,26-03-2024
3312,8,52,Europe,1130166.46,0.11,03-11-2024
3313,23,66,LATAM,110271.93,0.04,01-09-2025
3314,38,52,US,162079.46,0.12,04-07-2025
3315,6,92,Asia,232359.97,0.1,05-06-2024
3316,22,43,LATAM,54274.9,0.06,20-07-2025
3317,25,90,LATAM,62542.85,0.1,28-06-2024
3318,18,22,Asia,129890.43,0.11,20-09-2024
3319,17,55,US,228565.71,0.13,24-01-2025
3320,12,67,Europe,3397505.43,0.08,19-04-2025
3321,6,99,LATAM,93428.97,0.13,09-11-2024
3322,26,60,Asia,818727.26,0.1,09-04-2025
3323,27,58,US,2382604.16,0.14,17-10-2024
3324,8,12,MENA,188442.03,0.11,19-01-2025
3325,19,88,Europe,142136.81,0.08,29-07-2025
3326,42,69,Asia,675270.12,0.08,12-09-2025
3327,1,84,Asia,15908.22,0.05,07-05-2025
3328,29,39,Asia,4366297.87,0.06,14-03-2024
3329,45,13,LATAM,22231.05,0.07,07-12-2024
3330,49,41,MENA,287996.89,0.08,19-05-2024
3331,35,57,Europe,464396.4,0.05,25-04-2025
3332,40,53,US,401931.48,0.06,19-07-2024
3333,14,12,US,536014.44,0.08,07-06-2024
3334,35,13,MENA,559084.07,0.04,13-07-2024
3335,48,74,Asia,155041.73,0.11,05-01-2024
3336,45,97,Asia,430565.9,0.09,14-01-2024
3337,20,57,Asia,53061.52,0.12,27-05-2025
3338,49,40,Asia,1091338.61,0.09,18-01-2025
3339,13,80,Asia,49054.2,0.07,18-05-2025
3340,38,45,MENA,214158.39,0.08,18-02-2025
3341,49,35,LATAM,393309.68,0.1,01-03-2025
3342,46,3,Europe,545372.1,0.1,08-02-2025
3343,49,5,Asia,1764760.33,0.07,17-01-2025
3344,8,90,LATAM,252050.48,0.05,28-01-2025
3345,43,11,US,207601.95,0.04,16-05-2025
3346,20,71,MENA,465119.72,0.11,11-11-2024
3347,33,56,LATAM,147310.24,0.11,25-08-2025
3348,26,10,Asia,1048770.99,0.08,13-03-2024
3349,39,34,Asia,65220.25,0.08,22-02-2025
3350,21,67,Asia,137927.86,0.11,09-02-2024
3351,49,72,LATAM,37674.34,0.07,07-05-2024
3352,42,31,Asia,765381.47,0.05,29-01-2025
3353,43,75,LATAM,30793.53,0.06,02-08-2025
3354,41,71,Asia,148693.23,0.07,15-06-2024
3355,9,66,US,73649.15,0.09,17-07-2024
3356,24,70,US,31363.93,0.04,22-03-2025
3357,37,41,Europe,31218.62,0.1,18-09-2024
3358,49,63,Asia,476683.41,0.05,22-12-2024
3359,41,32,Asia,166845.22,0.08,05-06-2025
3360,17,20,LATAM,349913.53,0.05,15-05-2025
3361,24,57,LATAM,1657168.14,0.09,12-10-2025
3362,21,98,Asia,108497.5,0.06,12-01-2025
3363,39,50,Europe,865278.39,0.11,29-02-2024
3364,41,80,Asia,284213.2,0.07,29-01-2025
3365,39,25,LATAM,358940.09,0.11,10-03-2025
3366,13,12,Asia,811401.62,0.12,09-09-2024
3367,11,71,LATAM,91551.08,0.09,05-09-2024
3368,46,39,Asia,7348922.38,0.05,04-05-2025
3369,19,17,MENA,969154.61,0.1,05-02-2024
3370,11,45,LATAM,7577.39,0.12,05-01-2025
3371,13,11,Europe,385218.15,0.07,08-10-2025
3372,46,70,MENA,44596.82,0.1,29-01-2024
3373,45,23,Asia,42085.45,0.1,31-05-2024
3374,1,91,LATAM,218514.05,0.06,24-09-2024
3375,40,70,MENA,1650436.67,0.11,11-09-2025
3376,44,38,Europe,61003.78,0.06,11-04-2025
3377,19,2,LATAM,325157.56,0.09,30-05-2024
3378,12,86,MENA,656327.6,0.1,17-09-2024
3379,8,84,MENA,587804.41,0.06,10-09-2024
3380,8,89,MENA,4020358.42,0.12,08-09-2025
3381,45,79,US,129533.93,0.05,15-08-2025
3382,12,93,Asia,1473678.05,0.08,14-06-2024
3383,48,72,LATAM,1435751.9,0.08,13-01-2024
3384,33,37,LATAM,200613.66,0.06,29-04-2024
3385,45,49,LATAM,670196.04,0.07,04-04-2024
3386,26,52,MENA,297634.87,0.05,28-01-2025
3387,39,33,Asia,497553.78,0.08,11-02-2025
3388,28,22,Europe,1921327.95,0.06,23-08-2025
3389,5,5,LATAM,33599.68,0.13,23-03-2024
3390,8,18,Asia,177045.65,0.11,14-06-2025
3391,25,38,Asia,136712.73,0.04,12-07-2024
3392,27,37,US,1366656.34,0.12,09-03-2025
3393,46,94,LATAM,78800.37,0.1,18-06-2024
3394,23,95,MENA,896750.93,0.06,13-03-2025
3395,30,64,Asia,456554.14,0.08,15-09-2024
3396,45,10,Asia,137248.38,0.09,05-11-2024
3397,47,79,Europe,489348.21,0.07,27-05-2025
3398,23,42,US,440590.31,0.09,29-06-2025
3399,49,48,Asia,83832.93,0.09,26-01-2025
3400,47,44,Asia,82532.22,0.04,23-08-2025
3401,20,82,MENA,688955.35,0.08,11-11-2024
3402,18,87,MENA,768158.41,0.08,25-02-2025
3403,18,97,Europe,277555.24,0.13,01-04-2024
3404,2,16,Europe,959881.07,0.07,21-04-2024
3405,4,54,Europe,38294.69,0.09,09-08-2025
3406,30,35,MENA,115153.63,0.06,18-12-2024
3407,33,98,MENA,12154.02,0.12,26-05-2024
3408,36,28,US,46660.05,0.09,02-10-2024
3409,18,2,LATAM,39188.55,0.06,02-08-2024
3410,37,94,LATAM,40666.18,0.11,11-02-2025
3411,19,13,US,928988.91,0.07,11-11-2024
3412,47,41,LATAM,21465.99,0.08,07-01-2024
3413,28,80,MENA,179583.55,0.1,21-06-2024
3414,40,59,LATAM,46293.75,0.06,18-05-2025
3415,20,69,MENA,72047.6,0.07,02-01-2024
3416,49,92,US,14237.62,0.08,09-04-2024
3417,33,53,Europe,68516.69,0.08,12-03-2024
3418,12,45,US,227546.31,0.1,03-03-2025
3419,15,20,LATAM,318243.26,0.09,21-06-2025
3420,41,24,MENA,26228.9,0.03,02-03-2025
3421,39,61,LATAM,284279.26,0.09,22-10-2024
3422,2,91,LATAM,350838.09,0.04,17-03-2025
3423,29,94,Europe,251509.78,0.09,23-06-2024
3424,41,58,LATAM,359495.74,0.09,29-06-2024
3425,10,27,Europe,234629.9,0.12,18-01-2025
3426,2,26,MENA,2527091.7,0.06,09-07-2024
3427,11,7,MENA,74644.07,0.11,17-05-2024
3428,13,42,Europe,2362043.84,0.09,21-07-2024
3429,10,47,US,468453.88,0.1,13-05-2025
3430,14,53,MENA,18682.93,0.06,05-07-2024
3431,18,59,US,3941.21,0.05,29-05-2025
3432,9,38,MENA,797015.66,0.09,22-04-2024
3433,39,69,MENA,1555512.7,0.02,06-04-2025
3434,28,87,Asia,132122.26,0.09,03-08-2025
3435,3,92,LATAM,1913579.37,0.15,05-08-2024
3436,20,98,LATAM,391247.04,0.09,09-07-2024
3437,6,53,US,159622.77,0.09,24-07-2024
3438,27,15,LATAM,295082.74,0.05,01-03-2024
3439,2,96,US,1483241.57,0.06,06-07-2024
3440,29,26,MENA,743679.4,0.11,15-07-2024
3441,38,48,Asia,352943.15,0.04,22-09-2024
3442,3,95,Asia,441771.96,0.05,22-02-2025
3443,16,19,MENA,142876.93,0.07,27-03-2025
3444,30,9,Europe,134195.09,0.12,03-10-2025
3445,40,64,Europe,41296.75,0.09,01-10-2025
3446,2,93,LATAM,1866163.98,0.09,21-04-2024
3447,17,54,US,70005.21,0.09,19-06-2024
3448,41,51,Asia,235588.75,0.04,22-03-2024
3449,12,39,LATAM,483209.27,0.09,27-10-2024
3450,35,4,MENA,5404311.84,0.07,28-03-2024
3451,43,3,Asia,36520.49,0.09,21-01-2025
3452,1,64,US,803840.42,0.06,07-05-2024
3453,45,29,US,103099.05,0.1,10-10-2024
3454,15,11,Europe,181248.89,0.07,06-03-2024
3455,26,97,LATAM,333603.1,0.1,16-12-2024
3456,37,58,MENA,424242.29,0.1,31-01-2024
3457,21,75,Asia,27179.76,0.07,22-08-2025
3458,49,27,US,19118.47,0.1,28-08-2024
3459,31,97,Asia,67329.15,0.05,04-05-2025
3460,25,21,MENA,319970.36,0.13,11-05-2025
3461,23,39,Asia,3075198.09,0.05,13-04-2024
3462,24,95,LATAM,756553.04,0.11,10-01-2024
3463,38,46,Europe,30469.06,0.04,03-03-2024
3464,28,66,Asia,1393553.52,0.08,29-09-2024
3465,21,91,Europe,557009.26,0.05,08-01-2024
3466,43,36,MENA,50280.75,0.04,19-08-2025
3467,18,75,Europe,672541.72,0.04,12-02-2024
3468,36,82,Asia,523598.04,0.08,09-04-2024
3469,35,65,Asia,191813.93,0.1,04-08-2024
3470,45,63,US,18077.6,0.13,18-06-2025
3471,9,99,Asia,50765.28,0.13,08-01-2024
3472,38,35,Europe,118294.98,0.07,19-01-2025
3473,30,31,US,80560.32,0.09,09-09-2025
3474,44,28,Asia,630758.42,0.05,16-06-2025
3475,34,1,Asia,176377.32,0.02,29-09-2024
3476,32,25,MENA,37087.57,0.06,12-05-2025
3477,3,43,US,369877.85,0.1,29-04-2025
3478,3,84,MENA,850736.19,0.08,11-12-2024
3479,28,67,MENA,29411.53,0.11,10-09-2025
3480,44,63,MENA,1385388.71,0.05,15-03-2025
3481,15,51,LATAM,49160.52,0.1,10-12-2024
3482,41,2,MENA,206505.07,0.09,14-01-2025
3483,23,82,Europe,139040.04,0.11,17-12-2024
3484,40,64,Asia,27664.01,0.05,18-11-2024
3485,11,74,LATAM,13898.6,0.09,02-09-2024
3486,48,69,MENA,956645.34,0.1,04-01-2025
3487,32,9,Asia,1135895.52,0.07,12-02-2025
3488,36,2,US,165771.98,0.09,22-01-2025
3489,33,34,US,45585.62,0.08,17-09-2025
3490,24,60,Asia,104603.11,0.11,28-02-2024
3491,39,61,Europe,5488594.72,0.05,30-12-2024
3492,34,31,Asia,577585.07,0.04,04-12-2024
3493,28,10,Asia,172555.68,0.11,12-04-2024
3494,37,76,LATAM,189961.1,0.1,04-01-2024
3495,7,36,US,76086.95,0.11,12-04-2025
3496,4,85,US,1421309.59,0.1,15-02-2025
3497,37,49,MENA,694473.65,0.09,22-05-2024
3498,1,70,Asia,2679280.86,0.09,27-01-2024
3499,1,49,Asia,316435.1,0.08,08-09-2025
3500,47,3,Europe,246302.14,0.08,05-05-2024
3501,20,74,US,85280.5,0.07,27-06-2025
3502,19,5,Europe,30561.78,0.09,13-10-2024
3503,29,90,LATAM,393685.43,0.06,11-09-2024
3504,10,61,MENA,174212.93,0.06,12-01-2025
3505,18,85,Europe,660200.78,0.07,07-04-2025
3506,28,90,US,393629.36,0.06,25-09-2025
3507,35,26,LATAM,104457.4,0.08,01-05-2025
3508,43,72,Asia,81810.57,0.09,11-06-2025
3509,47,5,LATAM,511857.78,0.06,27-02-2025
3510,31,15,Europe,101569.79,0.08,11-07-2024
3511,27,16,US,789248.32,0.12,04-01-2024
3512,11,1,Europe,256136.11,0.05,25-11-2024
3513,49,16,Asia,36719.24,0.08,18-01-2024
3514,49,37,Asia,117605.61,0.14,10-10-2025
3515,38,3,US,111887.95,0.06,03-01-2025
3516,5,52,MENA,47782.77,0.05,16-02-2024
3517,8,47,LATAM,1355243.04,0.11,29-11-2024
3518,34,95,LATAM,99039.55,0.14,30-03-2025
3519,48,13,Asia,152237.41,0.05,27-08-2024
3520,12,80,Europe,1418955.06,0.12,13-09-2025
3521,38,55,Europe,246509.97,0.09,11-05-2025
3522,1,21,MENA,109932.59,0.03,13-02-2025
3523,31,66,Europe,306901.51,0.1,19-09-2025
3524,4,54,LATAM,2544878.3,0.08,24-03-2024
3525,49,27,Europe,1874454.36,0.09,22-12-2024
3526,45,38,MENA,712968.08,0.03,14-03-2025
3527,50,90,LATAM,149039.43,0.08,02-05-2025
3528,5,58,Europe,94904.09,0.07,12-04-2024
3529,30,62,LATAM,247991.48,0.05,29-01-2025
3530,24,46,Asia,291106.26,0.09,27-10-2024
3531,3,89,Asia,2997116.91,0.07,13-09-2025
3532,11,11,Asia,5681.27,0.08,18-07-2024
3533,45,72,Europe,69064.21,0.04,26-05-2024
3534,4,8,MENA,1000989.07,0.04,16-06-2025
3535,26,97,LATAM,458277.66,0.09,08-08-2025
3536,27,71,US,271471.67,0.1,31-05-2025
3537,46,64,Asia,437814.7,0.08,02-02-2024
3538,43,21,Asia,83361.51,0.12,10-05-2024
3539,27,72,US,164680.07,0.08,24-05-2025
3540,42,63,US,891467.42,0.08,30-03-2024
3541,50,85,Europe,680174.06,0.11,04-11-2024
3542,6,64,LATAM,26716.27,0.06,15-07-2025
3543,15,20,Asia,643816.98,0.13,23-04-2025
3544,30,8,MENA,48940.75,0.1,21-06-2024
3545,42,58,Europe,137409.03,0.08,01-04-2025
3546,37,46,Europe,230784.62,0.11,28-04-2024
3547,37,31,MENA,38538.83,0.06,08-05-2025
3548,42,93,MENA,375535.42,0.06,07-07-2025
3549,37,9,MENA,40246.99,0.1,03-09-2024
3550,35,15,US,162290.76,0.07,06-09-2024
3551,23,94,Asia,221837.58,0.07,04-08-2024
3552,6,26,US,62342.42,0.09,23-06-2024
3553,4,10,Asia,496494.26,0.09,01-04-2024
3554,18,29,US,2029808.12,0.1,18-04-2024
3555,9,80,LATAM,1805919.46,0.09,21-03-2025
3556,49,36,Asia,3634001.91,0.09,30-01-2024
3557,29,84,Europe,157387.93,0.08,13-06-2024
3558,13,37,Asia,1537566.36,0.08,30-11-2024
3559,47,86,Asia,387102.99,0.09,27-01-2025
3560,17,71,Asia,42235.77,0.08,14-10-2024
3561,45,23,LATAM,86477.8,0.04,13-08-2024
3562,32,41,US,147615.1,0.09,20-09-2024
3563,48,93,Europe,525954.78,0.07,02-05-2025
3564,22,80,US,34227.22,0.07,06-05-2024
3565,4,28,US,356229.08,0.09,19-05-2024
3566,5,48,MENA,99318.63,0.02,01-07-2025
3567,37,38,LATAM,194199.41,0.04,10-10-2025
3568,41,31,MENA,276962.33,0.08,18-05-2025
3569,49,14,LATAM,738984.28,0.1,02-04-2024
3570,13,97,US,251084.19,0.09,06-12-2024
3571,34,73,US,456175.29,0.06,17-08-2024
3572,45,91,LATAM,64045.49,0.07,12-08-2025
3573,22,88,US,58013.2,0.09,07-09-2025
3574,23,77,US,272882.46,0.08,07-03-2024
3575,3,90,Europe,239495.98,0.1,17-12-2024
3576,42,29,MENA,270875.78,0.1,21-01-2025
3577,34,51,MENA,1297505.96,0.08,25-01-2025
3578,32,49,MENA,14021.07,0.09,29-07-2025
3579,45,43,Asia,694069.39,0.09,23-03-2025
3580,49,92,Europe,911490.78,0.05,26-08-2024
3581,21,92,MENA,577952.88,0.06,16-08-2024
3582,46,72,MENA,869236.86,0.08,22-09-2024
3583,44,87,Europe,272386.38,0.13,28-04-2024
3584,21,93,US,921357.34,0.12,24-10-2024
3585,44,5,MENA,1405176.81,0.08,30-03-2024
3586,11,42,US,25022.18,0.05,24-04-2024
3587,39,7,MENA,572269.96,0.08,01-04-2024
3588,4,42,LATAM,1260643.7,0.09,14-12-2024
3589,1,36,Asia,93959.29,0.11,29-08-2025
3590,28,27,MENA,64283.41,0.1,11-07-2024
3591,24,58,LATAM,31766.47,0.07,28-04-2024
3592,35,46,Europe,373615.08,0.09,09-08-2025
3593,13,66,LATAM,153651.61,0.07,11-01-2025
3594,47,25,Europe,369372.91,0.08,10-05-2024
3595,34,73,MENA,1986238.73,0.06,16-11-2024
3596,11,27,Europe,175449.39,0.07,24-01-2025
3597,36,1,LATAM,2623043.69,0.08,13-08-2025
3598,17,87,Asia,186772.16,0.14,02-01-2024
3599,35,74,US,530600.58,0.07,14-11-2024
3600,18,42,US,1324822.3,0.13,04-03-2024
3601,40,52,Asia,50546.17,0.07,27-08-2025
3602,22,25,US,852188.23,0.05,02-07-2025
3603,24,54,MENA,2126676.37,0.1,13-07-2024
3604,19,67,MENA,3476644.11,0.1,01-02-2025
3605,37,6,LATAM,541083.76,0.13,09-03-2025
3606,39,58,LATAM,171139.65,0.04,23-11-2024
3607,21,70,Europe,1266571.23,0.09,08-01-2025
3608,8,53,LATAM,213134.3,0.13,09-05-2024
3609,28,66,MENA,228798.17,0.08,16-06-2025
3610,5,58,LATAM,48725.48,0.1,08-09-2025
3611,17,82,US,135470.59,0.1,27-08-2025
3612,37,87,Europe,151623.12,0.07,15-08-2024
3613,36,2,Europe,549513.97,0.02,19-04-2024
3614,19,76,MENA,274080.19,0.08,08-02-2025
3615,27,22,LATAM,125863.88,0.12,10-01-2024
3616,34,37,US,921135.35,0.1,05-07-2025
3617,11,20,LATAM,62294.26,0.06,16-04-2025
3618,45,24,Asia,135611.51,0.13,19-11-2024
3619,47,84,LATAM,197958.39,0.12,28-05-2024
3620,12,65,MENA,1045154.86,0.06,30-10-2024
